,covid volatility index,average monthly observations
Skill: MFG/Pro (ERP),0.46955164056700527,0.7083333333333334
Skill: Middle East Respiratory Syndrome (Viral Respiratory Tract Infection),0.46952149520366343,1.7083333333333333
Skill: Product Inspection,0.4694212908279162,213.39583333333331
Skill: Snow Removal,0.46927483487513877,248.9375
Skill: Basic Patient Care,0.46915108948634765,79.75
Skill: Cyber Incident Response,0.4691205412360732,14.291666666666666
Skill: Secure Gateway,0.46910817254033244,1.0208333333333333
Skill: Water Chemistry Analysis,0.46903646029446133,9.666666666666666
Skill: Chilled Water,0.46900379285128047,14.083333333333334
Skill: Intangible Assets,0.4688017646534995,18.166666666666668
Skill: Carbohydrate Counting,0.46879418528449246,0.6458333333333334
Skill: Crane Signaling,0.4684557044320548,6.125
Skill: Quantum Information,0.46841585429557353,3.520833333333333
Skill: Machine Assembly,0.4681690362232899,13.729166666666666
Skill: AWS Certified Security Specialty,0.4679807339430214,3.5
Skill: Safe Restraining Techniques (Veterinary),0.4676312019106679,34.9375
Skill: Heap Size,0.46753619040934424,0.0833333333333333
Skill: Occupational Injuries,0.4673671570500213,12.5625
Skill: Medical Microbiology,0.4673363751357439,2.895833333333333
Skill: Septic Shock,0.46673157573139434,0.9791666666666666
Skill: Protocol Buffers,0.46651669267019535,9.0625
Skill: Certified Risk Adjustment Coder,0.4663984152598336,1.2291666666666667
Skill: Abnormal Psychology,0.4661574457170084,3.625
Skill: Small Interfering RNA,0.46590945888104446,1.4583333333333333
Skill: Electronically Stored Information,0.4653838564017515,3.520833333333333
Skill: Email Production,0.46536821790975524,3.9791666666666665
Skill: Mental Diseases,0.46526019124506524,155.66666666666666
Skill: Respiratory Therapy,0.46521956761340943,173.125
Skill: Docker Hub,0.4651075240660368,1.8333333333333333
Skill: Laminate Flooring,0.4647569944579207,1.3541666666666667
Skill: Azure API Management,0.46472702560173407,4.229166666666667
Skill: Microwave Engineering,0.46469646435024625,1.0
Skill: Empathy,0.4646610558918722,1030.1041666666667
Skill: Device Tracking Software,0.463937972855675,1.8541666666666667
Skill: Sterile Techniques And Procedures,0.4637539713721154,69.89583333333333
Skill: Exploratory Testing,0.46219409707408216,5.916666666666667
Skill: Common Image Generator Interface,0.4621867218841643,0.2708333333333333
Skill: Methods Engineering,0.4617290847480174,0.8125
Skill: Call Control Extensible Markup Languages,0.4611997456153364,0.5208333333333334
Skill: Mortuary Science,0.46117901883803486,2.375
Skill: Advanced Life Support,0.46083213804426026,115.0
Skill: Scientific Data Archiving,0.460290597163383,8.833333333333334
Skill: TriZetto QNXT,0.45999604137150796,4.291666666666667
Skill: Oracle Streams,0.4597668864918704,0.9583333333333334
Skill: Label Dispenser,0.4594758540033488,2.3125
Skill: Window Replacement,0.4593565506165301,8.125
Skill: Cardiovascular Disease,0.4590951892455294,35.875
Skill: Croatian Language,0.4590206814077008,1.8541666666666667
Skill: Moulder,0.45899847190676635,1.75
Skill: Certified Technical Trainer,0.4584773381662373,0.1458333333333333
Skill: Cardiovascular Research,0.45837527660025457,1.875
Skill: Jig Saw (Tool),0.4583492976900795,3.1666666666666665
Skill: Surgical Assist,0.4582679149602832,14.145833333333334
Skill: Package Insert,0.45808077629355515,3.7291666666666665
Skill: Self Defense,0.45803647681052995,11.208333333333334
Skill: Eggplant Functional,0.4575419597407425,0.6875
Skill: Outbreak Control,0.45749968990097567,3.395833333333333
Skill: Glucose Meters,0.4573385941904672,12.4375
Skill: Spanning Tree Protocols,0.4569387779302071,10.5625
Skill: MuleSoft Anypoint,0.4568501495271735,19.354166666666668
Skill: SPServices,0.4568457885314186,0.1875
Skill: Continuous Availability,0.4567463749473881,5.833333333333333
Skill: Chemical Equilibrium,0.4566598745043649,0.125
Skill: ISO/IEC 11179,0.4565358782628568,0.3333333333333333
Skill: Speech Recognition Software,0.4563680196941659,0.4166666666666667
Skill: AWS Amplify,0.4557729304890545,2.25
Skill: Genetic Epidemiology,0.4551488266283533,0.5625
Skill: Perineal Care,0.45446284758407396,20.14583333333333
Skill: Performance-Enhancing Drugs,0.45436171950121673,0.3541666666666667
Skill: Blue Coat Certified Proxy Administrator (BCCPA),0.45395183935694366,0.2083333333333333
Skill: Immunoprecipitation,0.4539112567674807,4.041666666666667
Skill: Nucleotide,0.45372030893422777,0.8541666666666666
Skill: Data Privacy Laws,0.453645930894439,9.333333333333334
Skill: Pneumatic Valve Springs,0.45361189086513737,1.2708333333333333
Skill: Survey Data Collection,0.4534625916457669,16.291666666666668
Skill: Javadoc,0.45345907029710764,0.6041666666666666
Skill: High Acuity Medicine,0.4533769178957649,27.02083333333333
Skill: Grid Connections,0.4531730816323911,0.6875
Skill: Electronic Displays,0.4528961535596555,6.583333333333333
Skill: Curriculum Mapping,0.4526256014753523,9.854166666666666
Skill: Motor Coordination,0.45251809629996415,46.1875
Skill: Pneumatic Hammers,0.45225954739728913,0.6666666666666666
Skill: Employment Applications,0.45202701236997667,7.604166666666667
Skill: MockK,0.4518478149088434,0.2916666666666667
Skill: Cardiac Monitoring,0.451582567514513,15.9375
Skill: Payer Marketing,0.4515802793163567,3.9791666666666665
Skill: Check Point Certified Security Administrator,0.4515366290382567,0.2708333333333333
Skill: WordPress Admin,0.4513178199444553,0.3541666666666667
Skill: Gym Instruction,0.45053172993229057,0.4166666666666667
Skill: Professional Services Automation,0.45023694418633065,6.1875
Skill: Lead Extraction,0.45009482429732584,1.2916666666666667
Skill: CNOR Certification,0.44958323543635614,179.6875
Skill: Stipulation,0.44877961632058455,3.145833333333333
Skill: Surgical Instruments,0.44875607019763974,81.04166666666667
Skill: OpenAM,0.44864070523098354,1.4583333333333333
Skill: Tanium (Endpoint Management Software),0.4485100357495317,8.3125
Skill: Holism,0.44845910057634547,7.229166666666667
Skill: Modified Bitumen Roofing,0.44831833558431305,3.270833333333333
Skill: Mass Spectrometry,0.4482043691226911,29.041666666666668
Skill: Offshoring,0.44814035582134093,9.6875
Skill: Fast Ethernet,0.4473793335309427,0.4375
Skill: Tech Genie,0.447287625496305,0.7916666666666666
Skill: Commercial Planning,0.44728170699791014,8.375
Skill: Aprima EHR,0.44724035677083124,0.8333333333333334
Skill: Drug Trafficking Investigation,0.447166087340388,0.7291666666666666
Skill: Equal Credit Opportunity Act,0.4470976424176829,15.25
Skill: School Counselor Certification,0.44691983402146584,1.7291666666666667
Skill: National Provider Identifier,0.44653490219438163,1.4583333333333333
Skill: Amazon Simple Queue Services,0.4464949097161955,1.7708333333333333
Skill: Acrochordon,0.44624243485435156,1.75
Skill: Nuclear Engineering,0.446044551112608,9.854166666666666
Skill: Laboratory Reports,0.4460238882311254,23.4375
Skill: Osmolality,0.445862396535363,0.8541666666666666
Skill: Solubility,0.44581789119280046,2.395833333333333
Skill: Telemetry,0.4457632320191781,394.5833333333333
Skill: Mold Making,0.445311066723061,7.583333333333333
Skill: Mixed-Signal Integrated Circuits,0.4449499726987943,0.5208333333333334
Skill: Full-Cycle Sales,0.444840514072023,17.895833333333332
Skill: Enology,0.44457487139255836,0.1666666666666666
Skill: Results Summary,0.4444378535200605,3.0625
Skill: Acceptable Use Policy,0.44416489498790857,1.3333333333333333
Skill: Cryptocurrency Wallets,0.4441455531655964,0.5
Skill: Computer Room Air Conditioning (CRAC) Units,0.4440869082176273,5.1875
Skill: Certified Health Coach,0.44389699530066046,2.8125
Skill: Practice Management Software,0.4438678479159727,25.25
Skill: LANSA,0.4436966716194425,1.1666666666666667
Skill: Loan Closing,0.44355855676733213,70.39583333333333
Skill: Critical Care Registered Nurse (CCRN),0.44334483580506223,225.41666666666663
Skill: Diagnosis Of HIV/AIDS,0.4432840671720693,0.8333333333333334
Skill: Ophthalmology,0.44325487490648535,99.64583333333331
Skill: Service Access Point,0.44323966855878305,1.1458333333333333
Skill: Web Project,0.4430838431235923,5.395833333333333
Skill: Loan Application Analysis,0.4429042996393429,3.020833333333333
Skill: Flexsim,0.4428640331692305,0.6041666666666666
Skill: Airflow,0.44278256798508864,8.833333333333334
Skill: Pharmaceutical Terminology,0.4425307773168531,5.0
Skill: Plasma (Physics),0.4424874904489383,4.666666666666667
Skill: Bedside Care,0.4424049521140299,12.583333333333334
Skill: Immutability,0.44239278044419433,2.6041666666666665
Skill: Embosser,0.4423792645771991,5.604166666666667
Skill: Relapse Prevention,0.44206074151299424,16.354166666666668
Skill: IP Cameras,0.4420127577694388,0.8333333333333334
Skill: ThreatConnect,0.4419558584478732,0.4791666666666667
Skill: Visual Inspections,0.4418135392692878,30.83333333333333
Skill: Respiratory Monitoring,0.4416708067977074,0.9583333333333334
Skill: Stream Control Transmission Protocols,0.44154913597899925,1.5833333333333333
Skill: Log Files,0.4414526697901014,35.416666666666664
Skill: Remote Storage,0.44137997095559867,4.25
Skill: Nature Photography,0.4413797775818965,0.1041666666666666
Skill: Value Stream Mapping,0.4413196414271664,45.3125
Skill: MetaViewer,0.4409660895676525,0.1458333333333333
Skill: Open Management Infrastructure,0.4408172618015856,1.375
Skill: Coordinate Measuring Machine (CMM),0.44070769325732745,53.520833333333336
Skill: Intracranial Pressure Monitoring,0.4403781579411955,0.1458333333333333
Skill: Quadratic Programming,0.4403102745355116,0.1458333333333333
Skill: Core Sampling,0.44029670402066,0.7291666666666666
Skill: z/OS,0.44024998742476357,20.854166666666668
Skill: Surgical Staple,0.4402457916863085,0.1458333333333333
Skill: Middle Office,0.44002383296313463,53.708333333333336
Skill: Licensed Social Worker,0.4399052833865477,187.22916666666663
Skill: Financial Accounting Standards Board,0.43973063951148006,8.625
Skill: Tuberculosis,0.4393730816088034,29.791666666666668
Skill: Greenplum,0.439190997112925,6.895833333333333
Skill: Productivity Improvement,0.4390529856425166,29.52083333333333
Skill: Bulgarian Language,0.43903423513635004,4.416666666666667
Skill: Gujarati (Language),0.43888114226828634,6.229166666666667
Skill: Motivational Speaking,0.43873159438022835,2.520833333333333
Skill: Model-Driven Software Engineering,0.4382263766081206,0.1875
Skill: Graph Algorithms,0.43805358854455106,1.8333333333333333
Skill: Spindle Drill Presses,0.43792970807064513,0.1875
Skill: Space Flight,0.4378494793528299,0.9375
Skill: Lithuanian Language,0.4377557866869016,5.166666666666667
Skill: Netskope,0.4377496652505052,3.8541666666666665
Skill: Workforce Investment Act,0.43770056893357107,0.4791666666666667
Skill: Industrial Production Management,0.43747760175208866,0.5833333333333334
Skill: Immunohistochemistry,0.43745987550381216,17.104166666666668
Skill: Motivational Interviewing Certification,0.4373337260975597,0.8541666666666666
Skill: Loan Underwriting,0.43732343657481615,23.0
Skill: Hyperplasia,0.43732151303397987,1.3333333333333333
Skill: Freight Handling,0.437224632385134,71.125
Skill: Emergency Repair,0.43708777902812496,15.5
Skill: Towing,0.43699763321910534,4.854166666666667
Skill: Open Dental,0.43684586783364876,4.729166666666667
Skill: Lumber,0.43678785412734583,75.52083333333333
Skill: Pediatric Advanced Life Support,0.43650224028308005,461.3958333333333
Skill: Remote Imaging Protocols,0.4360927637850754,0.875
Skill: Cell Biology,0.4360752321995546,57.520833333333336
Skill: GoToWebinar,0.43574530015357904,6.666666666666667
Skill: NASA Standards,0.4356276459828713,0.1041666666666666
Skill: Water Pollution,0.4355894365181133,3.270833333333333
Skill: Identity Verification,0.43521941615295345,8.770833333333334
Skill: Atomic Physics,0.43511559496770114,0.5
Skill: Unix System Services,0.43495667738856214,0.9375
Skill: Pyrolysis,0.434925024559156,0.8958333333333334
Skill: Multi Router Traffic Grapher,0.43487903848294956,1.0833333333333333
Skill: Rexx (Programming Language),0.4348155211016612,5.5
Skill: Electrochemistry,0.4347115577782043,3.25
Skill: Isolation Ward,0.4345907576023377,1.25
Skill: Foreign Corrupt Practices Act,0.4345806150421245,7.854166666666667
Skill: Paraphrasing,0.43412843502178555,2.0625
Skill: Material Components,0.433922048070257,3.0
Skill: Electrochemical Cell,0.43354738860365744,0.4375
Skill: SAP Basis,0.43343874633752666,17.9375
Skill: Gross Receipts Tax,0.4333756117462486,6.583333333333333
Skill: Contingent Workforce,0.43334122648259027,2.8541666666666665
Skill: Limit Switch,0.43304480125670786,26.375
Skill: System Recovery,0.43303738028258865,11.583333333333334
Skill: Mortgage-Backed Securities,0.4325920407101723,10.0625
Skill: Medical Diagnosis,0.4324842113268005,33.708333333333336
Skill: Ingres Database,0.4323336947831054,0.2291666666666666
Skill: Medical Science,0.43215194156021786,164.375
Skill: Geologic Modeling,0.4320909459713741,0.5416666666666666
Skill: Callouts,0.43200987372089283,1.3958333333333333
Skill: Air Carbon Arc,0.4318806201364282,0.3125
Skill: Shaper,0.4317182348338135,2.9166666666666665
Skill: Antisepsis,0.4314909457181019,1.3333333333333333
Skill: Human Decontamination,0.4314143674754094,0.7916666666666666
Skill: Boiler Room,0.4313995581476016,0.5833333333333334
Skill: Internal Markets,0.43125077309078,0.2708333333333333
Skill: Visual Culture,0.4312076556955141,0.6458333333333334
Skill: Software Asset Management,0.43078696076360073,12.104166666666666
Skill: Money Management,0.43077810980471176,25.95833333333333
Skill: Flashing (Weatherproofing),0.43072451556143837,19.375
Skill: Geospatial Engineering,0.4303910201355374,0.1666666666666666
Skill: Secure Network Communications,0.43021480444299726,0.1041666666666666
Skill: Circuit Theory,0.4301320114183186,1.0416666666666667
Skill: Gel Electrophoresis Of Proteins,0.42958679409260636,4.583333333333333
Skill: Apache Velocity,0.42951715936675255,0.3541666666666667
Skill: Data Management Plan,0.4282825447667853,11.833333333333334
Skill: Traumatic Brain Injuries,0.42816414734039376,12.8125
Skill: Fluorescence,0.4280456170667496,3.395833333333333
Skill: Central Venous Catheter,0.42797730490246044,29.791666666666668
Skill: Ion Semiconductor Sequencing,0.4278713130095032,0.1041666666666666
Skill: Fusion Welding,0.42761217958327447,0.1666666666666666
Skill: Security Investigations,0.4273891778961175,34.541666666666664
Skill: Opportunistic Infection,0.42732820900504426,0.1041666666666666
Skill: Meal Service,0.42725276799443856,51.0
Skill: Corneal Topography,0.42694216244719635,2.0625
Skill: Recommender Systems,0.42687595262544986,8.604166666666666
Skill: Ability To Distinguish Colors,0.426815358008559,66.875
Skill: Multimedia Messaging Services,0.426688155937397,3.5625
Skill: Virtual Private LAN Services,0.42665636984220434,6.5
Skill: Public Health Nursing,0.42622664611367556,15.520833333333334
Skill: Lung Nodules,0.4261700723852056,0.25
Skill: Bosnian Language,0.4259854796280706,3.3541666666666665
Skill: SAMtools,0.42577030441623087,1.1666666666666667
Skill: Industrial Repair And Maintenance,0.42536881642819846,94.91666666666669
Skill: Heavy Equipment Transporter System,0.42517448830547566,1.1458333333333333
Skill: Medical Office Procedures,0.4251102711414821,227.25
Skill: Umbrella Insurance,0.42484718534029825,0.2083333333333333
Skill: Medical Office Support,0.4244176556131215,1.2291666666666667
Skill: Outdoor Advertising,0.4243114737027156,2.4166666666666665
Skill: Triple DES,0.42415225755654884,0.8333333333333334
Skill: HVAC Mini-Split Systems,0.42410505387324227,0.3333333333333333
Skill: Distance Learning,0.4240330171158875,33.854166666666664
Skill: Electromechanical Assembly,0.4239831491228861,14.854166666666666
Skill: Prophylaxis,0.4239295097957008,9.229166666666666
Skill: Video Cameras,0.4239104110562576,5.25
Skill: Pipe Flow,0.42374518836756775,0.3958333333333333
Skill: Xhosa (Language),0.4236784351560517,0.1875
Skill: Audio Transcription,0.4235888882219497,22.5625
